id,ocr_text
9213,"oooo Bell 9:32 AM 100% Search Twitter Emma Watson Emma Watson Proves Ethical Fashion Is Always in Style 8,704 Tweets about this trend #ShesKindaHotVMA 13.4M Tweets about this trend 5 Canada's Derek Drouin Canada's Drouin wins high jump in sudden-death 251 Tweets about this trend #ALDUBFeverOnKMJS 323K Tweets about this trend Home Notifications Messages Me gold"
9214,"0 Verizon 10:50 PM 73% Search Twitter ivew TOIK In His First New York Show in Five Years, Shepard Fairey Is Still. 152K Tweets about this trend #ShesKindaHotMVA 22.7k Tweets about this trend Reading Metallica Reading; 2015, Reading and Leeds Festival BBC Four 189K Tweets about this trend Girl Almightv Home Notifications Messages Me"
9215,
9216,"'# J We Oc ba J 2 { heskindataa "" { Hne are Jeaders } 2 j Hne not 'ccins Leks 0 j 3"
9217,
9219,
9220,@EIUM OECO
9221,0e800 Verizon LTE 41:30 PM 51% Tweet 0.31 3.01 Fly Away 5 Seconds of Summer Sounds Good Feels Good AirDrop
9222,
9223,
9224,3 YES BITCH (don't forget to rock out Wl ur sock Dot
9225,
9226,"oooo Sprint 1.38 PM 83 % mtv.com You' 12 votes per user per to do ya thing: Choose wisely: Ain't nobody time for spaml 24,718,956 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 55 Je 24,694,201 L ve got day got"
9227,
9228,25 0 4 0o MJic
9229,
9230,ooo AT&T 5:59 PM 96 % Messages You changed the group name to Band acc Calum & You 6/3/15 You changed the group name to Calum & You Band acc 6/3/15 You changed the group name t0 Band acc Luke & You 6/3/15 You changed the group name to Luke You; Beau & You 6/3/15 You changed the group name to Beau You Band acc (JJ 6/3/15 You changed the group name to Band acc (J4 Calum & You 6/3/15 Home Notifications Messages Me
9231,
9232,
9233,eo ROGERS 8rT0 e 490& 5 SECONDS OF HDODFETES@ 0.01 -.41 Jet Black Heart 5 Seconds of Summer Sounds Good Feels Good (Del SUMMER UUlps
9235,Thing ie:
9236,
9237,Supomaturt 481;E6-&h Joi
9238,
9239,
9240,"0oo Verizon 11.47 AM 55 % Cute story when was taking my senior pictures was playing amnesia on my and was smiling down and she took the picture and she's like this is the most beautiful picture can tell you really love that band and your love for music is inspiring: Michigan, USA -117 Tv: PEOPLE ABC guitar"
9241,"Verizon 5.43 PM 33 % mtv.com 40,031,656 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 5 De 39,934,780 D Fifth Harmony ""Worth It"" #WorthltVMA"
9242,7
9243,
9244,5 Second
9245,
9246,
9247,lashtonhuman: Something that will never change xlxlx
9248,"00 Verizon 1452 AM 32% mtv.com Uu ya UY: UiuuSG VviSGIY: NM [ ""uvuuy time for spam! 10,630,950 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 91So JE 70,534,717 OF Fifth Harmony ""Worth It"" #WorthltVMA got"
9249,999 Bell 2196 5 SECONDS) OF SUMMER 546'5 LNDA 1.33 -1.59 Lost In Reality 5 Seconds of Summer She's Kinda Hot EP HOT
9250,
9251,"26% 8.57 AM VOTE ON #ASNPAGs USING THE BELOW You've got 12 votes per user per to do ya thing: Choose wisely. Ain't nobody time for spaml 6,723,818 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 15o Je 6,455,684 L day got"
9252,"FEFls Qu"""
9253,5 # SECONDS SUMMER OF
9254,
9255,
9256,JJONEO DEACH   U OMGAAAAAAAAA can't wait for Wednesdayl 5S0Sv
9257,Imagine if Ss0s periods Luke would just eat would at everyone Ash would sit there crying Cal would complain about everything got Mikey yell
9258,
9259,
9260,"0oo Verizon 11.36 AM Elissa Neaves @emneaves98 Like compare she's kinda hot to worth it, she's kinda hot the title be deceiving but once you listen to it it's about being an outcast and being ok with it. About how you don't have to fucking change for anyone because you are fucking awesome and then you listen to worth it and it's like ok you have to be worthy to get a mans attention: IM ON A ROLL BITCHES 11.36 AM Btart a new message Send the Um W E R T P A S D F H K 2 B N M 123 space return may"
9261,[hey say we're losers] and we're alright with that] @Tatl  DsiIPinterest
9262,"Rl31% 2.52 AM WWW.mtv com/ontv/vma/2015 VOTE ON #ASNRAGs USING THE BELOW You've 12 votes per user per day to do ya Choose wisely. Ain't nobody got time for spaml 7,171,361 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE S5a Je 6,989,535 got thing:"
9263,
9264,C@AD
9265,oooo Verizon 2:20 AM XI 99% Luke Hemmings @Luke5sos RT MORE SHIT LUKE 2.14 AM LUKE COME ON NOWWWWW WILL FIGHT U IF U DONT 2;18 AM tart a new message Send the Km W t y a S h k z b m 123 0 space return
9266,"oooo TELUS 10.51 89% Discover T4 Trending Oliver Sacks 76.8K Tweets about this trend #SheKindaHotVMA 136.9K Tweets about this trend #TVK2Finale 186.3K Tweets about this trend More trends news story Serena Williams @serenawil 2014-07-03 love you: Thank you for all the support: Words cannot express how much love my fans and friends; and family: Yours always. Xxx S 47 2,183 5,997 Top news story Ricky Gervais @rickygervais 2013-12-31 Whether you're a Belieber or a Gervatheist; wish you a very Happy New Year: Peace :) 11031 2.589 Timelines Notifications Messages Me Top"
9267,"Bored 601 DMuQ 381 304, Io 'Tmn Lam"
9268,
9270,reject-cakex: Fetus Ashton appreciation post
9271,
9272,
9273,
9274,5 SECONDS OF Te #sheskIndaHOTVMD SUMMER
9275,
9276,
9277,JETADIO
9278,
9279,
9280,
9281,
9282,5 3coS 0 25 LOLsoN Canadinn Anphithgatre Toronto ON SOHKEB 8615
9283,"Rdl66% 10.01 AM 6,175,488 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 56 Jr 5,929,413 U Fifth Harmony 'Worth It"" #WorthltVMA VOTE VOTE"
9284,Aunt Jemiima SAUA d LTE ' LEc Ir LLS CALORIES T origlaal WLDE VOnJ DE CaloRILS Ql SIROP OLIGLEAL 750 mL
9285,
9286,tomhiddlson: cametha: its estimated theres a little over 525 million in the world so if you spent 5 seconds on each dog it would take a little over 84 years to every single dog in the world #if i start now i can finish in time dogs pet
9287,"Jujjteubs_ )Rures"" IDHI"
9288,"Michael Clifford gives the best relationship advice sSOSGotMeLikellIG (503) Ifhe doosn"" Probyoly tho gimo feellngs you gosuhcnthOpIzz gU arrIvozho not worth l"
9289,6 D; SUMMEA SECONDS
9290,
9291,Gtcnlin Doie Qk
9292,
9293,
9294,
9295,TmLtte
9296,
9297,@ 100% 11.41 PM Wt Lecallon seivice is offTap (0 See Wecler PM Wed 26 Aug LOLLA PLUZA 6 0
9298,231 3 Found ashtonSsos baxkstage 1 6 1  8
9299,
9300,
9301,MJCd- CCASO) RADIO SSosbRcom ATTRE Wurehous: G8 iHea RAD RES 04se TR 2110 art TWITTERCOM SITESSOSBR
9302,
9303,0o Verizon 4.55 PM 61% Search Twitter trend #ShesKindaHotVMA 10.7K Tweets about this trend #VMAs Watch the #VMAs tonight at 9/8C on MTVI Promoted by MTV Simon Cowell Home Notifications Messages Me Top
9304,
9305,LUKE iuca
9306,
9307,
9308,11.39AM Tweet Dinah Jane @solodinah Sh: ~beautiful ~Young ~POC ~Platinum selling artists 20 grammys Ssos: ~old ~ugly smell like cheese greasy ~flops #WorthItVMA 9.39 AM 19 15 Reply to Dinah Jane Aug
9309,Koton
9310,LIVE #utic THEY SAID WE RE LOSERS AND WE'RE ALRIGHT WITH THAT
9311,
9312,
9313,"12.00 AMTHU,AUGUST 20 9: Michael's Birthday 12.00 AM 3 months to Michael's Birthday 3  3 3"
9314,
9315,) CAUTON XTREMM GAMING INSIDA NoW IFR  Tomortu
9316,mtvcom You' got 12 votes per user per to do ya Choose wisely: Ain't nobody time for spam! 've day - thing: got
9317,"0014u On SUMMER Galaxy Tab S2 all catcgotics VOTE ON AND USING THE HASHTAGS BELOW 51,543,663 550,355,8 Sceonda Ol Sumaor Shoa Kunda Hot"" Fitch Harmory Worch Ir #ShesKindaHotVMA #WorthltVMA 4 I0te 7,562,038 2,46,353 71,752,300"
9318,Aeecito
9319,Nhen there is a concert from the in your and youre not going @IWANTTODANGZAYNIIG boys city
9320,"0O AT&t ? 10*22 PM 55% CALUMHOOD 425,766 likes calumhood WE HAVE A TOUR DOG View all 15,189 comments shadrina: @shafahr manuelaaaaa Cuties imperial2010 So adorable. 'bng"
9321,IM 1nuo8z)
9322,Iyin is a sin
9323,"ooo ROGERS 12.34 AM 91% mtv.com 3,102,488 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE o Je 3,050,818 U"
9324,
9325,When you something in in your eye get FM EIIS
9327,"301s tong colngoritg VOTE ON @ AND USing THE HASHTAGS BELOW 46,902,681 46,461,879 GeonaosraeRn Meanend E uciat herkndehe t Eleerhetn Den AeTt 7,384,475 280 28299 SW MacBopk Alt Ootion command commond opilon"
9328,"00 Verizon 5:54 PM 71% mtv.com 41,000,834 Fifth Harmony ""Worth It"" #WorthltVMA VOTE VOTE 40,973,797"
9329,
9330,
9331,
9332,
9333,"ooo Verizon 1.45 PM 91% Search Twitter #RomaJuve 42k Tweets about this trend Swansea 218K Tweets about this trend #ShesKindaHotMVA 205K Tweets about this trend Oliver Sacks 123K Tweets about this trend #DomingoDeGanarSeguidores 31,.7K Tweets about this trend De Bruyne 110K Tweets about this trend #OdeioPessoasQue 19,5K Tweets about this trend Home Notifications Messages Me"
9334,coeleeeeeeee ashton_Inwin 8h Jet Blad Heart 5 Seconds of Summer Jet Black Heert More FRIENDS nlalovelis ERS 775 FInd FRIeNds
9335,6 R R 0 W $ 4 % K 0
9336,4G; 58% 10.49 PM 'WWW google.com /se https;
9337,5 3coS 0 6 25 Molson CanADiAN amphithgatre toronto ON SLZB 2615
9338,Mnas loosing Foratcison Toau; Ase ind somcihcre AcE Thcey Ttound Diflercaiieaons Thai helped Ie GL: Llrova Everyday
9339,
9340,2 #ShesKindaHotMVA 84.1K Tweets about this trend
9341,00 Bell 7.41 PM 84 % Search Twitter trend #VMAs How Many Times Will Cyrus Be Censored at the MTV VMAs? Place. 925K Tweets about this trend 2 #ShesKindaHotVMA 7 52.3M Tweets about this trend #Indycar 7 Commentarv: IndvCar racing Home Notifications Messages Me Top Miley
9342,
9343,
9344,
9345,
9346,
9347,5 SECONDS) OF SUMMER FEFlSEo2 7 @u t 04 (Nps Gqodi
9349,
9350,
9351,"00 TFW 3G 1:27 AM 7 0' 89% Edit Drafts Done #ShesKindaHotVMA is this a sign? *fetus Ashton calls in the distance* ""jiiiiiiiigggggaaaaalllllllleeee paaaaaaafffff"" #ShesKindaHotVMA IM GOING Sowetimes /FeeLW INSANE FROM THE VMAS goinG INSANE #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA /'m proud of you all, even if we win or lose #ShesKindaHotVMA :D #SheckindaHotlMAA @5SOS New Tweet"
9352,
9353,
9354,5 SECONDS OF VOT€ #HESK INDAHOTVA SUMMER
9355,
9356,Yikes S0 0- beer' rsc Smol dac'
9357,"Ang,"
9358,
9359,Eo9C
9360,
9361,
9362,vevo
9363,
9364,
9365,
9366,"00 Verizon 6.05 PM 31% Tweet TA Shady Music Facts @musicnews_shade Just a reminder that MTV & sponsors reserves the right to decide the sole winner: So anything can happen: M MUSIC TELEVISION 8/30/15,5.14 PM Reply to Shady Music Facts Home Notifications Messages Me"
9367,fuck off
9368,
9370,FANDOM HUG
9371,
9372,
9373,VC COMPLE
9374,Sinus tLu vius) Radio Idio
9375,
9376,
9377,dalumkhdddm latshas 4
9378,LUKE
9379,
9380,
9382,listenilovemichael FOLLOW what she says: 1'm fine what she means: literally have no words Jet Black Heart Sounds Good Feels Good . don t know how to process my thoughts and emotions michael sounds So good . ashton freaking banging those drums don t even me started on calum. and WOW OKAY LUKE but back to michael. he dominated that song MALUM SONG they wrote it with David Hodges_ malum. its fine words 1 m fine #Ssos #malum #Jet black heart #what sh get
9383,THE LYRICS OF 5SOS' 'JET BLACK HEART' MGAN MORE FANS YOU MIGHT REALISE
9384,
9385,
9386,
9387,
9388,9 9 Thank you to Teen Choice Awards for letting us record this video_ FOXHO
9389,Aeed riusXI Sit ue Siriu
9390,
9391,"0oo Sprint 6:16 AM 12% mtv.com 14,886,028 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 50 Je 14,031,585 D Fifth Harmony ""Worth It"" #WorthltVMA VOTE VOTE"
9392,
9393,Mzia
9394,
9396,"Ji"" SSOS vs FOOD - Round 2 (Houston) 3,439 views 5 Seconds of Summer Subscribed 1,846,214 subscribers Seconds of Summer Target Prank (#SsosTargetEmployeesOfTheMonth) 3M views Seconds 0i Summer Seconds of Summer SSOS Retirees Go Rogue (Target Prank Pt: 2) TM views Seconds 0i Summer Added t0 Liked videos CON 2014"
9397,
9398,
9399,WERE ALL IDIOTS HERE
9400,
9401,IRVAN IKVAN
9402,
9403,
9404,
9405,
9406,
9407,
9408,00 3G 11:00 PM 68% 5 Seconds Of Summer Radio Volume She'$ Kinda Hot 5 Seconds Of Summer 0:13 22.30
9409,
9410,
9411,Rt 1)))
9412,5 SECONDS OF VoTe #SHESK TNDAHOTVMa SUMMER
9413,10.21 Instagnram otratofficial 5m 880 likes otratofficial UNSEEN PICTURE OF HARRY Nyua
9414,Elcs WEST KNot ASHC LH( Fallo
9415,"5 G ed an '7 For [ichel C Solo'  coach Breakfast loasted 5 potatoes, = ton; "" poutine caramelized  cheese = with . curds; onions = egg_ sauce: frankfurters, and . and{ delicious red 135 peppers,"
9416,TSU ViHgs
9417,
9418,0
9419,3
9420,5 SECONDS OF SUMMER 54E'5 1 4 18+;
9421,Imarvi | SSOSPI
9422,
9423,
9425,MMXI
9426,{t
9427,
9428,1 ma
9429,
9430,Aip YIRy
9431,
9432,"iPod 10*28 PM 0328 5sos Sponsored RoOpFii_ DOWNLOAD 3,989 likes 5sos We have a new albumllll Pre-order SOUNDS GOOD FEELS GOOD & our new single ""She's Kinda Hot"" + more music instantlyl View all 165 comments justnbieber no Und: get"
9433,
9434,Al La3w7
9435,0O Bell 3.04 AM 61% nova969.comau NOVA 96.9 0  = Jet Black Heart (World Premiere) 5 SECONDS OF SUMMER LATEST MUSIC CLIPS WINGS DELT} HOW DEEP IS WANT TO WAN
9436,bangmelikeyOurdrums: If you don't want fave banging you against a while they're still sweaty after coming off stage then you need t0 sort your priorities. your wall
9437,
9438,"0 Vecokda Sum Fodi SilDAN MERCH ""ENDOT"
9439,
9440,Excuse me while | go online And change my Status to dead:
9441,SECONDs IOF ummeRI BECONDS SCMMEEL 9
9442,Doorovodocug 0 0
9443,
9444,
9445,
9446,16
9447,Luke Hemmings @LukeSsos HAS ANYBODY SEEN MY CHICKEN
9448,-105 T-Mobile 1.38 AM 50% Tweet 0 TE 5 Seconds of Summer @5sOS #SheKindaHotVMA Reply to 5 Seconds of Summer Home Notifications Messages Me
9449,4.04 PM Captain CAPTAIN Iwill do that ME Jet black heart hit me in my emotions lol CAPTAIN Listening now lol ME If you like it let me know:) CAPTAIN Ssos still the summer after Am happy ME Iloved the lyrics: CAPTAIN Not bad at all tbh ME Its a lot more and personal than their first one which I enjoy. CAPTAIN Ssos named after how were successful? Think children Send a chat good deep long they - again
9450,
9451,
9452,
9453,M Ll Tl uox LY ON sXm))) RA01O JIL JS Xh HEIDRIX
9454,
9455,
9456,2 DAYII VMA
9457,
9458,
9459,ooo AT&T 3:17 PM 20% Search Twitter trend #ShesKindaHotVMA 7 27.8M Tweets about this trend #VMAs Watch the #VMAs tonight at 9/8C on MTVI Promoted by MTV Home Notifications Messages Me Top
9460,"Michael Clifford @MichaelSSos Real bands save fans, real fans save bands 10/6/13,1.23 AM 320K RETWEETS 210K FAVORITES"
9461,
9462,
9463,
9464,11.17PM Captain TODAY CAPTAIN She's kinda hot was on the radio It was kinda hot Hadn't heard it yet lol Send a chat
9465,Oo TFW VPN] 100% 1.39 Sunday; August 30 slide to unlock
9466,"oooo Sprint 4:11 PM 25% mtv.com HASHTAGS BELOW 34,938,974 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 50 Ja 34,539,387 U Fifth Harmony ""Worth It"" #lc#lmVaan"
9467,
9468,
9469,ACADEMY NARLEST MAGNE
9470,
9471,
9472,"Ashton Irwin htonssos You all are our sunshine's, Qur only sunshine's; Michael Clifford Miche5sos You make uS happyyyy when skies are grayyy! Calum Hood TennE SOS You Il never know dear; how much we love you; Luke Hemmings LukcSsoS So please don't take our sunshine's awayyyy: 5 Seconds of Summer 6309 We love each and every one of you with all of our hearts. Even if you don't love yourself: :)"
9473,Who? What? Where? 5SoSeditionID CANT STOPI WONT STOPI #ShesKindaHotMVA
9474,
9475,Siriut Siriu Lim Sirius Asxm mbd
9476,
9477,
9478,
9479,
9480,21 39i04 Jod
9481,
9483,TTNeSS
9484,NRVNA  IN UTEN
9485,
9486,HOoD DIBS g ON MR
9487,
9488,BSECONDs] OF SUMMER Goc) JAN
9489,
9490,e AteT WTE 72*08 A 5 SECONDS OF rooptiiE= 2.43 -0.59 Jet Black Heart 5 Seconds of Summer Sounds Good Feels Good (Deluxe) SUMMER UUNds
9491,
9492,{t
9493,ooo Bell 1:04 AM 25% Keyboards Shortcuts Search XX #ShesKindaHotVMA 1 9 1 Q R 1 2 Done
9494,"11.31AM 1,126,755 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE J T,017,804 U Fifth Harmony ""Worth It"" #WorthltVMA VOTE VOTE 56"
9495,Nibwoy  0<
9496,
9497,"ooo Bell 7:17 PM 31% Tweet tima @halalnormani it's ok, it's just a fan voted award. 5h will continue getting those platinum records while Ssos musty & dirty hooking up W their fans 2015-08-30, 7:16 PM 1 FAVORITE shannon @shannon marxx 14s @halalnormani HAHAHAHAHHAHA Reply to tima Home Notifications Messages Me stay"
9498,
9499,"5 SECONDS OF SUM Je ""OFESPRIN Scoster: PERS   CAMPOUT 37 F Kucu 7My"
9500,
9501,
9502,TS ^ Y~ OT
9503,IM
9504,
9505,"Ashton Irwin Ashionssos You all are our sunshine's, OUr only sunshine's; Michael Clifford pMichaelssos You make uS happyyyy when skies are grayyy! Calum Hood Calumssos You'Il never know dear; how much we love you; Luke Hemmings LUKELSOS So please don't take our sunshine's awayyyy. 5 Seconds of Summer 4S0S We love each and every one ofyou with allof our hearts. Even if you don't love yourself: :)"
9506,
9507,FD oFp' opv
9508,E Rolls
9509,"oooo AT&T 1.42 AM 63% mtv.com NM Tuvuuy YUt IMC T01 opau 56 Jr F70,094,970  U Fifth Harmony ""Worth It"" #WorthltVMA VOTE VOTE 10,087,733"
9510,DPa Deiv
9511,MMXI
9512,
9513,JE
9514,9 ll 71% 9.18 AM 2 of 2 4 /
9515,"ooo Bell 8.16 PM 97 % mtv.com 52,552,741 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 50 J 51,015,403 Ld Fifth Harmony 'Worth It"""
9516,
9517,
9518,
9519,
9520,
9521,
9522,
9523,
9524,66% 8.40 AM Location sel Ice carh off = Tap to see weather Wec .9 A4
9525,
9526,
9527,00 TFW 3G 6.29 PM 100% Tweet 0 56 ShesKindaHotVMA ShesKindaHotVMA ShesHindaHotVMA ShesKidnaHotVMA ShesKindaHitVMA ShesKindaHotMTV Reply to bitch smh Home Notifications Messages Me
9528,SS LIVE M USIC
9529,
9530,
9531,
9532,7
9533,
9534,I
9535,
9536,
9537,0oo Verizon 11.40 AM 57 % Edit Drafts Done #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA #ShesKindaHotVMA New Tweet
9538,neart J8:J RADIO SS buSe 195 leart Wurehuuz
9539,WANT JUSTICE !
9540,
9541,It's really impossible for MTV to count all the votes tho. There are too many tbh: maybe they lost count #WorthltVMA 7.04 AM 30 Aug 15
9542,
9543,
9544,INd NovSY vevo eeinyoa
9545,"0oo Verizon 1.54 PM 7% L+ Tweet Q TE emily Retweeted 5H Voting Stats @5HVoteStats Us: 1.5 million/hour Them: 1.1 million/hour #WorthltVMA 8/30/15, 1;54 PM 1,075 RETWEETS 26 FAVORITES FOLLOW ME DINAH @virtuallybruna 26s @SHVoteStats #WorthltVMA Devin @TotalDevin 25s @SHVoteStats #WorthltVMA TWEETLIMIT AGAIN @sestramalia 24s @SHVoteStats #WorthltVMA cniahu@faaueadech Reply to 5H Voting Stats, emily Home Notifications Messages Me"
9546,
9547,im bullshit proof
9548,
9549,
9550,"8o VIRGIN 12:20 AM 16% mtvcom Youve 12 votes per user per to do ya thing: Choose wisely: Ain't nobody time for spaml 11,795,557 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 55 Je 11,544,85] got day got"
9551,Sirit Siriusxi Siriusx riusxnt (((s riusxn
9552,
9553,Bell 10.29 AM 100% T4 Follow #WorthltVMA @HsjdKajd voting account #WorthltVMA 0 FOLLOWING 4 FOLLOWERS Tweets Media Favorites #WorthltVMA @HsjdKajd 4h Lmao they're so funny and ugly please someone take them out of my mentions #WorthltVMA #WorthltVMA @HsjdKajd 4h No matter what you say Ssos still ugly flops and michael is fat #WorthltVMA #WorthltVMA @HsjdKajd 4h Ssos trash are coming at me okay cool #WorthltVMA Home Notifications Messages Me
9554,iPod 2:00 AM Albums Camera Roll Select Photos Albums
9555,
9556,
9557,
9558,"4 38 Ad New Twoet Carcel gabby nabovorouiket2i #WorthltVMA makes me sad when a Multi Platinum girl group, that work their asses off;, crte and with an ACTUAL summer song aren't in the lead, but a band with nudes on the internet, that dont work their asses off as much as girl groups, and DONT have a summer song are in the lead: F130 PLS NORMANI 2/6? 'UGODFEGUI 6FltthHarmony tweetemell 3Rnnel ~SK_ {(jij4"" ' ` Tchokememani matomicalren: return ?123 boy"
9559,SECONDSI CERTIFIL CERTIFIC CERTIFIED @IEZT WEZO15 EECOND9 Iutter Summer
9560,"-107 T-Mobile 1.49 AM 44% Tweet Wecmu IF U WANT U WIN READ @vmawerth lets try to be close behind and as soon as 5sos stop tweeting the take the lead back #WorthltVMA 8/30/15,148AM 113 RETWEETS 0 Reply to IF U WANT U WIN READ Home Notifications Messages Me tag"
9561,0f ~se Cond & Summer
9562,
9563,2 Rather eale (86370
9564,Siriusxm Siriusxm Sirius} Siriusxi iriusxI Siriu Siriusxi chaalloicr Aeaf
9565,"Verizon 5:38 PM 36% mtv.com 39,564,478 5 Seconds Of Summer ""She's Kinda Hot"" #ShesKindaHotVMA VOTE VOTE 50 De 39,506,151 D"
